,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
PWY-5022: 4-aminobutanoate degradation V,5,3.861066e-05,403,4.3085203166253086e-05,0.08224117725132188,1.1158888028915612,0.7542523459834293,0.8627360167230668,164,5.058559817073176e-05,164,3.493596193902439e-05,0.7533421086007174,0.6906305984780848,3.921944368012329e-12,6.7961490853643244e-12
PWY-7392: taxadiene biosynthesis (engineered),5,0.0,403,2.4350023327543418e-05,0.4437032648249908,inf,0.09827780801462119,0.18213647817381534,164,0.0,164,5.646458439024391e-06,0.4957909437210619,inf,4.946271550450642e-12,8.540324979195353e-12
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,5,3.24579e-05,403,0.00010227456729776684,0.8838163892973904,3.150991508932089,0.029653686217273222,0.08059968466844296,164,5.392544878048782e-05,164,0.00010605360990853661,0.9992814404851819,1.9666708818733216,1.0069514837483967e-11,1.7323896494596073e-11
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),5,0.0001501432,403,0.0002759663424069479,0.9505484691765368,1.8380209187425598,0.014753737983648032,0.05447534024731582,164,0.0002075333536585361,164,0.00024227942134146338,0.685656080648927,1.1674240167683914,1.28955992823439e-11,2.2106741626875258e-11
PWY-5920: superpathway of heme biosynthesis from glycine,5,6.190416e-05,403,9.834839523573202e-05,0.535454842959457,1.5887202933652924,0.20303419469161732,0.3227033558012461,164,8.593939634146371e-05,164,0.00011419182475609749,0.6801223749044921,1.328748276312975,1.349198379223833e-11,2.304680505435729e-11
COLANSYN-PWY: colanic acid building blocks biosynthesis,5,6.065031999999999e-05,403,0.00010869929044665015,0.5127056126897741,1.7922294630374607,0.29342011051419414,0.42735615959891415,164,7.760784085365845e-05,164,0.00013740071695121956,0.9071920166280655,1.77044890619119,1.5323899405379395e-11,2.6083233030433013e-11
DAPLYSINESYN-PWY: L-lysine biosynthesis I,5,0.00015379886,403,0.00024043333905707185,0.7174652746217177,1.5632972770869162,0.04575096577499464,0.10557915178844918,164,0.0002348528780487801,164,0.0002745390804878049,0.684106901532801,1.1689832492952537,2.9934272847418715e-11,5.077191154332503e-11
THRESYN-PWY: superpathway of L-threonine biosynthesis,5,0.000215139,403,0.00037959203449131496,1.3347563144428611,1.7644036390022961,0.0032007846727290235,0.0289882385454704,164,0.00031770189634146355,164,0.00035589544512195135,0.5985899566007727,1.1202181958002468,3.866496938101261e-11,6.534924402424667e-11
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),5,0.0001532784,403,0.0002902973151612902,0.9396943632021597,1.8939218778463907,0.01789501243628688,0.06179867860283051,164,0.0001854626585365857,164,0.00021880941585365854,0.6426506967435041,1.1798030804702102,4.6191536284681063e-11,7.779627163735758e-11
REDCITCYC: TCA cycle VIII (helicobacter),5,2.8828079999999998e-05,403,5.980568129776677e-05,0.5457289473669392,2.0745634568020757,0.28430142969755523,0.41860333207001993,164,4.261966097560972e-05,164,8.934864904268293e-05,1.1094631915736801,2.0964185776563347,8.186466052044907e-11,1.3739523443991452e-10
PWY-7165: L-ascorbate biosynthesis VI (engineered pathway),5,8.45364e-06,403,2.073916538461539e-05,0.31509421134692134,2.4532823002417175,0.8759469141966495,0.9317700506039664,164,4.658866463414633e-06,164,2.953871237804878e-05,0.8646627239978604,6.340321752085358,2.911822301261527e-10,4.869946705942624e-10
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",5,5.80048e-06,403,1.0415535267990079e-05,0.1969963172971976,1.7956333386185417,0.7368446702063408,0.8534396705337659,164,1.4771469512195117e-05,164,1.2444391603658538e-05,0.13687343436833144,0.8424613132352623,8.238462057237627e-10,1.3730770095396046e-09
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,5,0.00010735372,403,0.00023409511540942903,0.8512700949108202,2.18059621417338,0.0412011249568293,0.09839074616556251,164,0.0001067060414634145,164,0.00015353303780487804,0.8208274677266761,1.4388410974604355,9.94977454418368e-10,1.652557709760611e-09
AEROBACTINSYN-PWY: aerobactin biosynthesis,5,0.0,403,8.787763568982632e-06,0.2844581770431361,inf,0.34522440961253353,0.4803122220696119,164,0.0,164,7.00598632317073e-06,0.5329870517211747,inf,1.5828092355006184e-09,2.6198221828975756e-09
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast,5,8.26236e-06,403,6.88382963771712e-06,0.10589776470019295,0.8331553742171873,0.8500260227568611,0.9200041871469197,164,3.9299591463414655e-06,164,1.0117056054878043e-05,0.5180942713929245,2.5743412789154205,2.0293787962043307e-09,3.3474289421927108e-09
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),5,4.263012e-05,403,6.248442813647638e-05,0.3446707220317041,1.465734277465707,0.3610198687703553,0.49370238464322097,164,5.7849946341463425e-05,164,8.865750307926828e-05,0.7112772154306992,1.5325425291833645,2.1349061702170833e-09,3.5094348003568497e-09
PWY-5675: nitrate reduction V (assimilatory),5,7.469131999999999e-05,403,0.00013819069390818856,0.5720076220866317,1.8501573396773359,0.20229122231034147,0.3225906535181525,164,0.00011594643475609743,164,0.00016301449939024385,0.6850639242628134,1.405946631590336,2.8511670132978867e-09,4.670853810180838e-09
PWY-7208: superpathway of pyrimidine nucleobases salvage,5,0.00013745972,403,0.00029718079751861053,0.8981405187901113,2.161948223949609,0.030056965740940186,0.08059968466844296,164,0.00014395910975609726,164,0.00019420261890243907,0.7391085179150462,1.3490123635209115,4.508515932003005e-09,7.36084233796409e-09
PWY-5656: mannosylglycerate biosynthesis I,5,1.22998546e-05,403,3.328751401985112e-05,0.4126440299491879,2.706333944781032,0.9952000770588745,0.9952000770588745,164,3.369848469512189e-06,164,4.2461836524390236e-05,1.06339222231234,12.60051806737082,4.734616858175193e-09,7.703783362454551e-09
PWY-6749: CMP-legionaminate biosynthesis I,5,8.7332e-06,403,1.6818251598014884e-05,0.2039780417829085,1.925783401045995,0.47937851704117096,0.6103493055166103,164,1.0570536585365852e-06,164,3.2355709414634144e-05,0.8086090972693752,30.609334874663123,4.8114004435787875e-09,7.802270989587222e-09
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative),5,0.0,403,2.8819978468982633e-06,0.24521960438976725,inf,0.3885723142683092,0.5239177271033382,164,0.0,164,3.458637536585365e-06,0.48934443142427797,inf,5.49372696312093e-09,8.87875064746817e-09
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis,5,8.019224e-05,403,0.00013432553116625312,0.6565201520302227,1.6750440088249579,0.07952713671044881,0.15393625842568115,164,0.00011349967073170716,164,0.0001461834611585366,0.7107228716559044,1.2879637466445877,6.436065180516472e-09,1.0366816398147338e-08
PWY-5173: superpathway of acetyl-CoA biosynthesis,5,0.00016630399999999999,403,0.00027609295563275454,0.7477131022647342,1.660170264291626,0.058400352017610874,0.1280007715454485,164,0.0002641665548780484,164,0.00030771759695121946,0.57975095451482,1.164862058685954,8.964681915954846e-09,1.439146260755293e-08
PWY66-398: TCA cycle III (animals),5,0.0,403,1.2602371712158809e-05,0.42472988445343923,inf,0.1932203375905488,0.3133302771738629,164,0.0,164,1.048448975609756e-05,0.513249838400158,inf,1.0185591246376086e-08,1.6296945994201738e-08
"ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",5,7.80399e-05,403,0.00012672485970223327,0.41475592225668206,1.6238470282795503,0.3153094043964809,0.44514268855973776,164,9.539193292682943e-05,164,0.00017776737518292675,0.8864625635449844,1.8635472594866442,1.102667420459213e-08,1.752583979537822e-08
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation,5,7.80399e-05,403,0.00012672485970223327,0.41475592225668206,1.6238470282795503,0.3153094043964809,0.44514268855973776,164,9.539193292682943e-05,164,0.00017776737518292675,0.8864625635449844,1.8635472594866442,1.102667420459213e-08,1.752583979537822e-08
"PWY-7013: L-1,2-propanediol degradation",5,0.00019533880000000003,403,0.000284228002598015,0.3333179024676165,1.4550514418948768,0.3334048441063241,0.46793662330712155,164,0.00029172171951219586,164,0.0004146649658536585,0.5859804100741791,1.4214401538118002,1.3383511409092807e-08,2.1201602232226228e-08
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II,5,0.0,403,5.6460939106699744e-06,0.27384702016933843,inf,0.22205099238182324,0.3416169113566511,164,0.0,164,1.809895829268293e-06,0.3472173905899227,inf,3.468470183166216e-08,5.4585760259665043e-08
P165-PWY: superpathway of purines degradation in plants,5,0.0,403,2.2123884863523565e-06,0.29125574540435195,inf,0.310712520695255,0.4425578929784048,164,0.0,164,1.590748963414634e-06,0.4911117570397338,inf,3.468470183166216e-08,5.4585760259665043e-08
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic),5,9.748255999999998e-05,403,0.00020859654714640218,0.9748803121328887,2.139834521645741,0.017895867345403004,0.06179867860283051,164,0.00017172313658536634,164,0.0002139629786585366,0.7129041880150849,1.245976418280551,4.153406164011195e-08,6.51514692393913e-08
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage,5,0.0,403,4.933618595533496e-05,0.4760954721389921,inf,0.06566884782371957,0.13764649325495804,164,0.0,164,3.634172073170731e-06,0.30540597977378525,inf,6.371178729685402e-08,9.961452085501606e-08
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,5,0.0001319352,403,0.0002594517111662533,1.2087880125809867,1.966508643381397,0.0020083568351243453,0.026388263853266865,164,0.00019270118902439085,164,0.00020823366036585366,0.420974980997508,1.0806039206094198,6.479003807217518e-08,1.0097148790468858e-07
PWY-6588: pyruvate fermentation to acetone,5,5.518804e-05,403,9.512296992555826e-05,0.4125687751540553,1.723615658855764,0.5857386385684327,0.7209090936226864,164,5.213417012195119e-05,164,0.00011666051963414638,1.0245468627345429,2.237697835436077,6.650137955585053e-08,1.0330311387316587e-07
PWY-5097: L-lysine biosynthesis VI,5,0.00017172890000000002,403,0.00033028038786600485,1.264239287428509,1.9232661937856983,0.007645813444450619,0.03669990453336297,164,0.00025293769512195154,164,0.0002905858091463414,0.5879360684409234,1.1488434296289376,7.914235387139804e-08,1.2254299954280985e-07
PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast),5,0.0,403,7.051203468982629e-06,0.2994839658559252,inf,0.2510107373902978,0.38337192565361716,164,0.0,164,5.078324567073171e-06,0.41918309083254257,inf,2.130740609408998e-07,3.2675894329594857e-07
P23-PWY: reductive TCA cycle I,5,0.0,403,8.588951858560798e-06,0.43099714731767247,inf,0.10477481657974723,0.189780799842561,164,0.0,164,1.334046786585366e-06,0.34820866023086394,inf,2.130740609408998e-07,3.2675894329594857e-07
PWY-7245: superpathway NAD/NADP - NADH/NADPH interconversion (yeast),5,0.0,403,4.89486870719603e-06,0.30549490200886287,inf,0.28697665965101926,0.4212501426070007,164,0.0,164,5.509306371951219e-06,0.43882165916492166,inf,2.130740609408998e-07,3.2675894329594857e-07
"PWY-5509: adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",5,0.0,403,9.623315483870969e-06,0.3511006689891921,inf,0.26846267991039474,0.4014440347590379,164,0.0,164,6.816112743902439e-06,0.36916861055123734,inf,3.879891098445142e-07,5.893505465992621e-07
PWY-7118: chitin degradation to ethanol,5,0.0,403,2.723392238213399e-06,0.17216147346137045,inf,0.4206113618684515,0.5501184024437513,164,0.0,164,5.907180487804878e-07,0.21439870112890497,inf,3.879891098445142e-07,5.893505465992621e-07
PWY-1622: formaldehyde assimilation I (serine pathway),5,0.0,403,2.8770696774193545e-06,0.28497116208624673,inf,0.27943861624804633,0.41398313518229085,164,0.0,164,1.071704341463415e-06,0.40130604222988775,inf,3.879891098445142e-07,5.893505465992621e-07
"PWY-7039: phosphatidate metabolism, as a signaling molecule",5,8.229263999999999e-06,403,6.1074401017369685e-06,0.11611619152032346,0.74216115824416,0.3946592022840939,0.5258750965235434,164,6.375673170731707e-07,164,4.465805737804878e-06,0.46741386722464673,7.004445833744577,5.116560234579885e-07,7.747472910404874e-07
PWY-5686: UMP biosynthesis,5,0.0001746451,403,0.00033095531017369735,1.1407650882385405,1.8950162940368631,0.01771274503361956,0.06179867860283051,164,0.0002912616646341457,164,0.0002655987378048778,0.4328093708353718,0.9118904753170894,5.670902454002745e-07,8.559852760758861e-07
PWY-1501: mandelate degradation I,5,0.0,403,7.149568089330024e-07,0.18840826803138885,inf,0.5224622389607885,0.6599523018452065,164,0.0,164,1.0902600304878048e-06,0.36079995375806145,inf,1.2759488614648375e-06,1.9199230517339247e-06
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),5,0.000171957,403,0.000360644374689826,1.3177294671150195,2.0972939437756297,0.0025898887428467384,0.028151540136384313,164,0.0002540702682926832,164,0.00028392107926829274,0.5705374114922704,1.1174903745180529,1.3693993182766925e-06,2.054098977415039e-06
PWY66-409: superpathway of purine nucleotide salvage,5,0.00011454581999999998,403,0.0002710548949627791,1.015808966762619,2.3663447078451147,0.008269285225121695,0.03744581988734352,164,0.00017175368475609782,164,0.00020002988414634146,0.5348534196143189,1.1646322722589493,2.0556097237741856e-06,3.073808932746446e-06
P162-PWY: L-glutamate degradation V (via hydroxyglutarate),5,0.0,403,2.302252697270471e-06,0.3208579362726867,inf,0.35910156204225074,0.4924821422293725,164,0.0,164,1.8921807317073171e-06,0.47370028228178906,inf,2.3048088669784354e-06,3.435739925930587e-06
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),5,3.7521479999999995e-05,403,6.246714603473945e-05,0.2944836410607118,1.6648369423258211,0.6705571452141456,0.8006913170230449,164,4.581232073170735e-05,164,0.00010678023195121953,0.8196396060072486,2.330819095076217,2.6802485066851935e-06,3.983031836560039e-06
PWY-6549: L-glutamine biosynthesis III,5,2.9121800000000003e-07,403,2.618184384615385e-05,0.5921373145478441,89.90462075199282,0.10360012943558039,0.18836387170105523,164,2.0420774390243906e-07,164,7.2673857317073175e-06,0.5730908941116734,35.588198531684164,3.2429543451751478e-06,4.8043768076668855e-06
PWY66-389: phytol degradation,5,8.260743460000001e-05,403,0.00013418668735483877,0.4546333147268409,1.6243899596276623,0.19578231554756398,0.3164158635112145,164,0.00013755079878048778,164,0.0001643698810304879,0.34768553467239705,1.194975837928791,4.062610989539122e-06,6.000163923011626e-06
PWY-5088: L-glutamate degradation VIII (to propanoate),5,0.0,403,7.5061154590570725e-06,0.36345045374690116,inf,0.2578688664559363,0.38801584921269416,164,0.0,164,3.2380254268292684e-06,0.30002224524085236,inf,4.152958281872585e-06,6.114785200303192e-06
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,5,4.73326e-05,403,0.00014439685485359818,0.8417172739911971,3.0506850427316095,0.03713909615538276,0.0904911987542321,164,9.614164024390242e-05,164,7.706324582926828e-05,0.4416664625575907,0.8015595077613195,7.885226112667777e-06,1.1574643835108663e-05
P42-PWY: incomplete reductive TCA cycle,5,1.980683e-05,403,7.322877371960294e-05,0.5860800276750685,3.697147585938938,0.06959793562207815,0.14276499614785262,164,3.8192950304878025e-05,164,3.491626359146342e-05,0.1117044470304924,0.9142070280704104,8.950087304596514e-06,1.3097688738433924e-05
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,5,9.627366e-05,403,0.00011249883922332501,0.13063775165209301,1.1685318624359458,0.9527682694945605,0.9567547476096004,164,0.00012390087804878025,164,9.373061243902446e-05,0.5805697114031454,0.75649675704576,9.494025947699783e-06,1.3851466428255003e-05
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),5,0.0,403,2.338407245657569e-06,0.14803143387134932,inf,0.5011356942419013,0.6346837288551784,164,0.0,164,1.9904549999999996e-06,0.19426027573979768,inf,1.3389666488675164e-05,1.9300420163856095e-05
CENTFERM-PWY: pyruvate fermentation to butanoate,5,0.0,403,1.2081332009925559e-05,0.37080948016562115,inf,0.2130495027290512,0.33095068385095333,164,0.0,164,3.529305365853658e-06,0.32087375860561407,inf,1.3389666488675164e-05,1.9300420163856095e-05
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation,5,0.0,403,1.4063675732009927e-05,0.38191641059845755,inf,0.2130495027290512,0.33095068385095333,164,0.0,164,4.036545853658536e-06,0.3340144641550748,inf,1.3389666488675164e-05,1.9300420163856095e-05
METH-ACETATE-PWY: methanogenesis from acetate,5,0.0,403,1.647047481389578e-05,0.31360537427361956,inf,0.2831851174104908,0.41824263494472486,164,0.0,164,2.9423359146341463e-06,0.33961167159787686,inf,1.3389666488675164e-05,1.9300420163856095e-05
PWY66-367: ketogenesis,5,0.0,403,7.048041357320098e-06,0.32077926504194765,inf,0.21901575602388312,0.3391211706176255,164,0.0,164,3.065394329268292e-07,0.37542810725404324,inf,2.396501618807173e-05,3.433793364261024e-05
PWY-5392: reductive TCA cycle II,5,0.0,403,1.011630282878412e-06,0.23023378958014398,inf,0.35910156204225074,0.4924821422293725,164,0.0,164,4.6120493292682925e-07,0.22731464548268512,inf,2.396501618807173e-05,3.433793364261024e-05
CITRULBIO-PWY: L-citrulline biosynthesis,5,0.0001047728,403,0.00017171226039702222,0.6511983129921011,1.6389011307994272,0.11635231469317583,0.20457549836162786,164,0.00014217412195121932,164,0.00017292345121951226,0.5318662970281834,1.2162793681879969,4.930598160753026e-05,7.043711658218609e-05
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),5,0.00011204938,403,0.00013694401911414376,0.19550720003508534,1.2221756078805948,0.6705789780068001,0.8006913170230449,164,0.0001820076585365857,164,0.00018830298867682934,0.07289451400259886,1.0345882705753187,5.0547600104696176e-05,7.199658175149605e-05
PWY-5030: L-histidine degradation III,5,0.0,403,7.84679751861042e-06,0.3150640154665081,inf,0.2476413317688727,0.37976945446983673,164,0.0,164,1.8488764634146341e-06,0.25945950081008856,inf,7.634129712068201e-05,0.00010841367638440048
PWY0-321: phenylacetate degradation I (aerobic),5,0.0,403,3.5894653598014883e-06,0.32730919654984325,inf,0.2946976850567512,0.42735615959891415,164,0.0,164,1.105433274390244e-06,0.33732404723063786,inf,0.00013592962350682185,0.00019022221365386148
PWY-6071: superpathway of phenylethylamine degradation,5,0.0,403,4.096249724565757e-06,0.3291068926871987,inf,0.2946976850567512,0.42735615959891415,164,0.0,164,1.3249063414634145e-06,0.3378239395761273,inf,0.00013592962350682185,0.00019022221365386148
PWY-6344: L-ornithine degradation II (Stickland reaction),5,0.0,403,7.613283970223327e-06,0.361742831981625,inf,0.2986286332753766,0.43045568760414643,164,0.0,164,2.7004615243902437e-06,0.32620937639219616,inf,0.00013592962350682185,0.00019022221365386148
PWY5F9-12: biphenyl degradation,5,0.0,403,2.2063670595533503e-06,0.22120515078640243,inf,0.4744747587338244,0.6057124579580737,164,0.0,164,3.234956768292683e-06,0.32575582216916,inf,0.00013592962350682185,0.00019022221365386148
PWY-7527: L-methionine salvage cycle III,5,0.0,403,1.8036705682382127e-06,0.2673804567318987,inf,0.4377236691865949,0.5663271191632494,164,0.0,164,8.645609085365853e-07,0.29306241696894386,inf,0.00013592962350682185,0.00019022221365386148
PWY-6123: inosine-5'-phosphate biosynthesis I,5,0.00011681318000000001,403,0.00028528700570719574,1.1931502036645742,2.442250144266218,0.0031615007499527863,0.0289882385454704,164,0.00020158330487804837,164,0.00019611869512195127,0.12358346378860015,0.9728915558785832,0.000204898421088158,0.00028590477361138325
PWY-7528: L-methionine salvage cycle I (bacteria and plants),5,2.44798e-07,403,3.494533615384615e-06,0.17467828707078437,14.275172245625432,0.8979146397894244,0.9368018205974611,164,8.956024390243902e-08,164,2.8318076036585367e-06,0.4178727898754218,31.61902514181761,0.0002448284002685982,0.0003406308177650062
PWY-5941: glycogen degradation II (eukaryotic),5,4.2586879999999996e-05,403,1.783397687344913e-05,0.3841456231166556,0.41876692712518815,0.005648276484818381,0.03388965890891028,164,1.2016181097560984e-05,164,3.984565365853659e-06,0.3843013584691907,0.3315999761906415,0.0003113361779497288,0.00043191146073950817
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),5,0.0002310234,403,0.0003449822627791562,0.7765255069274137,1.4932784418338412,0.0870015906675783,0.16637754390612583,164,0.00037512407926829235,164,0.0003980128414634146,0.3056340087985275,1.0610165101631666,0.0003980012850119434,0.0005505493279704116
ARO-PWY: chorismate biosynthesis I,5,0.0001939116,403,0.00035356660223325056,1.3499810263880767,1.8233391000499741,0.005249184304539493,0.03388965890891028,164,0.0002862084756097563,164,0.00031054491463414647,0.404428006798404,1.0850304624017242,0.0006173423795268353,0.0008515067303818418
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative),5,7.591379999999999e-06,403,5.076673449131512e-07,2.2290497191992076,0.06687418426072088,0.0001930847135456275,0.0075703516277196205,164,4.428715853658536e-06,164,7.942703658536585e-07,0.543030862801127,0.17934552409758156,0.0006472006861432903,0.0008901327488503707
PWY-6731: starch degradation III,5,2.395278e-05,403,4.730362617866005e-05,0.4708981747761952,1.9748699807980554,0.4235920477661699,0.5510140458746925,164,5.173420182926832e-05,164,4.5842115432926834e-05,0.2003284562521788,0.8861084893937984,0.0006620786574176455,0.0009079935873156282
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate,5,9.328099999999999e-07,403,3.585684588833747e-06,0.23150247923241643,3.8439602800503287,0.6092017662556958,0.7459613464355459,164,5.464635365853659e-07,164,6.548165597560974e-06,0.5452052270058172,11.982804266278892,0.0006859741218239129,0.0009354192570326086
PWY-6210: 2-aminophenol degradation,5,9.328099999999999e-07,403,3.585684588833747e-06,0.23150247923241643,3.8439602800503287,0.6092017662556958,0.7459613464355459,164,5.464635365853659e-07,164,6.548165597560974e-06,0.5452052270058172,11.982804266278892,0.0006859741218239129,0.0009354192570326086
"PWY-6396: superpathway of 2,3-butanediol biosynthesis",5,0.0,403,3.528538957816377e-07,0.21925236746856655,inf,0.5776897573698552,0.712830548939667,164,0.0,164,3.4758542682926827e-07,0.32000271872472846,inf,0.0007626210491750568,0.0010369917949122585
PWY-5676: acetyl-CoA fermentation to butanoate II,5,4.63349e-06,403,2.880959462034739e-05,0.5258348819383285,6.217687881132234,0.4316664135610583,0.5599996716467783,164,2.112444817073172e-06,164,1.6086675609756093e-05,0.6399803624869342,7.615193296289014,0.0009432305353336349,0.0012789566580795049
DENITRIFICATION-PWY: nitrate reduction I (denitrification),5,0.0,403,5.87184242183623e-06,0.3120926354817005,inf,0.201522611135871,0.3224361778173936,164,0.0,164,3.482721402439024e-07,0.2017885257892078,inf,0.0013541366318069747,0.0018309453049784447
HISDEG-PWY: L-histidine degradation I,5,6.75066e-05,403,0.00013527131630272952,0.6037536780805782,2.003823571365311,0.14910276849391607,0.2546951205590025,164,0.0001321941091463416,164,0.00016851066091463416,0.3970120406239862,1.2747214078056186,0.0015193853160904585,0.0020486094149534274
PWY-2942: L-lysine biosynthesis III,5,0.00018051902000000003,403,0.0003490407009925563,1.4087190198286086,1.9335397510608925,0.004579625939639441,0.03388965890891028,164,0.00028748682926829205,164,0.0003058716560975609,0.3171771131648556,1.0639501533898499,0.001545305142183499,0.002074584948369698
GLUDEG-I-PWY: GABA shunt,5,2.518736e-05,403,3.665689466501241e-05,0.27031057099479705,1.4553686716278489,0.576292547090332,0.712830548939667,164,4.5310552439024435e-05,164,5.121649632926832e-05,0.215736655267776,1.130343674317184,0.0015472946073257332,0.002074584948369698
"PWY-6992: 1,5-anhydrofructose degradation",5,1.2038080000000001e-05,403,1.1815702729528536e-06,0.4865579813115992,0.09815271812056853,2.588162528984589e-15,3.105795034781507e-13,164,1.1269097560975608e-06,164,5.5291585365853653e-08,0.3710067068809377,0.04906478541576035,0.0017648489295147409,0.0023596865909946397
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,5,0.00019193980000000002,403,0.00037391192382133995,1.252881342316561,1.9480687372881493,0.006860305162522024,0.03466259450537444,164,0.00031210207317073236,164,0.0003051408536585366,0.0943551694560286,0.9776956960218983,0.0018882092606751638,0.0025176123475668852
PWY-5872: ubiquinol-10 biosynthesis (eukaryotic),5,1.304136e-05,403,2.2154317617866007e-07,3.73911876896296,0.016987735648633276,5.201689494767294e-13,3.5668727964118586e-11,164,1.1039853658536585e-06,164,1.5019024390243902e-07,0.30757981124655015,0.13604369092909502,0.002029778294789906,0.0026692974835593286
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic),5,1.458404e-05,403,2.6156960297766747e-07,3.611821221086102,0.017935332252082926,5.201689494767294e-13,3.5668727964118586e-11,164,1.2713707317073172e-06,164,1.6358902439024389e-07,0.3133990416129125,0.12867137830879669,0.002029778294789906,0.0026692974835593286
PWY-7619: juniperonate biosynthesis,5,7.675646e-06,403,2.2505459057071957e-07,2.563278612793461,0.02932060579275276,7.777578614761906e-13,3.733237735085715e-11,164,4.1046073170731697e-07,164,1.80759756097561e-07,0.11857204193408619,0.44038258019394044,0.002029778294789906,0.0026692974835593286
PWY-6598: sciadonate biosynthesis,5,7.675646e-06,403,2.2505459057071957e-07,2.563278612793461,0.02932060579275276,7.777578614761906e-13,3.733237735085715e-11,164,4.1046073170731697e-07,164,1.80759756097561e-07,0.11857204193408619,0.44038258019394044,0.002029778294789906,0.0026692974835593286
PWY-5080: very long chain fatty acid biosynthesis I,5,7.675646e-06,403,2.2505459057071957e-07,2.563278612793461,0.02932060579275276,7.777578614761906e-13,3.733237735085715e-11,164,4.1046073170731697e-07,164,1.80759756097561e-07,0.11857204193408619,0.44038258019394044,0.002029778294789906,0.0026692974835593286
PWY-181: photorespiration,5,0.0,403,4.04716559057072e-06,0.27354776111443774,inf,0.29081394187949083,0.42558137836023047,164,0.0,164,7.674189634146343e-07,0.22230648287110213,inf,0.0024058350232935145,0.0031465962157517357
PWY-7294: xylose degradation IV,5,0.0,403,4.522449925558312e-06,0.21642346350892136,inf,0.44958020980606217,0.577001338788529,164,0.0,164,3.763566524390244e-06,0.23483134124400612,inf,0.0024058350232935145,0.0031465962157517357
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,5,0.00019769539999999998,403,0.0003928113379652606,1.2374930413250016,1.9869523416592427,0.006476650444676905,0.034405198941103735,164,0.00032297617073170643,164,0.0003200512926829268,0.03272468375841811,0.9909439818976326,0.004075987999211211,0.005302098210356047
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II,5,0.00019769539999999998,403,0.0003928113379652606,1.2374930413250016,1.9869523416592427,0.006476650444676905,0.034405198941103735,164,0.00032297617073170643,164,0.0003200512926829268,0.03272468375841811,0.9909439818976326,0.004075987999211211,0.005302098210356047
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation,5,1.1423320000000001e-05,403,4.496854393300249e-05,0.5878378852758043,3.936556441822735,0.39179973642427346,0.5253015283039054,164,1.8777974999999963e-05,164,5.668892325e-05,0.9147833959006709,3.018905033689741,0.004138801105164036,0.005369255487780371
TYRFUMCAT-PWY: L-tyrosine degradation I,5,0.0,403,1.8722118635235737e-06,0.23014348550223787,inf,0.33187350554542105,0.46715332158886247,164,0.0,164,2.427714695121951e-07,0.17413585447962157,inf,0.004280288804393154,0.00553783996255718
PWY-5181: toluene degradation III (aerobic) (via p-cresol),5,4.247158000000001e-05,403,5.9521638687344895e-05,0.20356793938858142,1.401446300969846,0.8536420824499306,0.9200041871469197,164,5.062041585365858e-05,164,0.00010394008364634146,0.7101438457047332,2.0533233853081674,0.0044836125950318655,0.005785306574234665
