,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
"PWY-7237: myo-, chiro- and scillo-inositol degradation",40,6.532295e-06,38,0.0,0.38783282655460005,0.0,0.09004426198827757,0.155351089364391,94,1.762641489361702e-06,94,0.0,0.20437558826104985,0.0,0.15840763500693922,0.26253661648553334
PWY-5198: factor 420 biosynthesis,40,1.03304e-07,38,0.0,0.3065024937627625,0.0,0.17097664962791004,0.258938913102076,94,4.395914893617021e-08,94,0.0,0.20120276102535747,0.0,0.15840763500693922,0.26253661648553334
PWY-6749: CMP-legionaminate biosynthesis I,40,3.5453025e-07,38,0.0,0.42170569059492613,0.0,0.048320011413601954,0.09255890720670958,94,5.0080212765957446e-08,94,0.0,0.20377768167066862,0.0,0.15840763500693922,0.26253661648553334
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis,40,0.00013836015175000001,38,7.063922342105264e-05,0.8568460872987903,0.5105460100151461,0.0015038363685846632,0.00983759624449134,94,7.591320893617025e-05,94,8.014417117021278e-05,0.08896721728217043,1.0557342034849302,0.1572497756919053,0.26253661648553334
P164-PWY: purine nucleobases degradation I (anaerobic),40,3.4950855e-06,38,1.7778768421052633e-06,0.3109577636375903,0.5086790701129524,0.36512690010334126,0.45495970885892517,94,1.6360647872340426e-06,94,2.072603085106384e-06,0.11028563702259922,1.2668221339879577,0.1588597360899724,0.26253661648553334
NONMEVIPP-PWY: methylerythritol phosphate pathway I,40,1.7619675e-06,38,4.7529342105263154e-07,0.2531378682178055,0.2697515255262265,0.6631370773429967,0.7490109434737444,94,5.359489361702127e-07,94,5.764196808510638e-07,0.012772534055982328,1.075512314606028,0.16415655570949117,0.26569669326175377
PWY-6270: isoprene biosynthesis I,40,7.524439999999999e-07,38,2.014373684210526e-07,0.25448720123937957,0.26771077770711527,0.6631370773429967,0.7490109434737444,94,2.207723404255319e-07,94,2.4429638297872337e-07,0.01774803585792328,1.1065533957190905,0.16415655570949117,0.26569669326175377
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation,40,2.78043e-07,38,8.344342105263158e-08,0.2455398221439107,0.30010977098014185,0.6631370773429967,0.7490109434737444,94,9.634851063829787e-08,94,1.011973404255319e-07,0.008300037561622255,1.0503259443774593,0.16415655570949117,0.26569669326175377
PWY-7560: methylerythritol phosphate pathway II,40,6.634090000000001e-07,38,2.2737263157894736e-07,0.22548093034371192,0.3427337156700426,0.6631370773429967,0.7490109434737444,94,1.9428617021276597e-07,94,2.757497872340426e-07,0.06690957509715603,1.419297044828587,0.16415655570949117,0.26569669326175377
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),40,3.4951624999999997e-07,38,2.5379578947368426e-07,0.06536620644356626,0.7261344486091399,0.9895668037828963,1.0,94,1.8956319148936168e-07,94,3.077948936170213e-07,0.08717812267899425,1.6237060116931763,0.16415655570949117,0.26569669326175377
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),40,2.1053216e-05,38,7.141240000000001e-06,0.5159439449864202,0.3391994838223291,0.00011262009120059372,0.0027971945573531903,94,9.509653404255323e-06,94,8.611635212765955e-06,0.10419906320254442,0.9055677264654537,0.161790219358938,0.26569669326175377
PWY-4321: L-glutamate degradation IV,40,6.7013425e-07,38,4.0162763157894735e-07,0.14624179244359034,0.599324137781269,0.7091408981494263,0.7907412422017824,94,2.724829787234042e-07,94,4.870803191489363e-07,0.14385068750868227,1.7875623696971124,0.16930818345761312,0.2730964192073143
PWY-5083: NAD/NADH phosphorylation and dephosphorylation,40,8.10052765e-06,38,4.824971842105262e-06,0.3203765139512656,0.5956367351088866,0.20222833542145557,0.295806043427036,94,5.720751446808508e-06,94,5.394068936170212e-06,0.04159784245860186,0.9428951749301142,0.1704036581307119,0.2739253344012468
PWY-4722: creatinine degradation II,40,1.6435925e-07,38,7.164210526315789e-08,0.15329677790621074,0.435887272929013,0.5788578695312144,0.6682403346794167,94,2.3601563829787234e-07,94,8.688510638297872e-08,0.21843621748366446,0.3681328364916317,0.17227080974424858,0.2750922795950219
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis,40,3.931745e-07,38,2.9627105263157895e-08,0.4043155921215776,0.07535357777057743,0.17578468336069875,0.26536726238105485,94,3.256794680851064e-07,94,3.593074468085107e-08,0.33769490000125296,0.11032548318784918,0.1722977122728906,0.2750922795950219
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,40,2.1900664e-05,38,9.54732894736842e-06,0.6885545778547931,0.43593787600998857,0.002662349819857679,0.01292749242425739,94,1.264499670212766e-05,94,1.0910002659574477e-05,0.11862385956461438,0.8627920525862018,0.17432308335070357,0.2773857170884506
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,40,8.922534050000001e-05,38,4.757719710526316e-05,0.9230705947453449,0.5332251671851356,0.00012620618269755228,0.0027971945573531903,94,5.6796949361702136e-05,94,5.353047648936172e-05,0.12455418986882878,0.9424885859355153,0.17873235225925965,0.28344423540104813
"PWY-7013: L-1,2-propanediol degradation",40,9.314282500000001e-07,38,2.6198799999999996e-06,0.17686599071657272,2.812755571886508,0.7757111220900667,0.8536447161318257,94,1.0018891489361702e-06,94,3.0869057446808516e-06,0.1974739115825742,3.0810851160116886,0.17977807544829327,0.2841458843494837
HOMOSER-METSYN-PWY: L-methionine biosynthesis I,40,4.1182940499999996e-05,38,2.3917958421052633e-05,0.6618331293151735,0.5807734496533251,0.0016103328767320152,0.009982554364491221,94,2.7868219255319153e-05,94,2.7248089787234055e-05,0.03264775890778732,0.977747789968075,0.18221713895255032,0.2860892802870757
PWY-5973: cis-vaccenate biosynthesis,40,6.79720035e-05,38,3.708057736842104e-05,0.7084323875431593,0.5455272091313453,0.00032588719074352825,0.004385510481148623,94,4.310625723404253e-05,94,4.2364064468085116e-05,0.025559041398786803,0.9827822498731976,0.18222247152043036,0.2860892802870757
PWY-6549: L-glutamine biosynthesis III,40,1.930757925e-05,38,6.882401052631579e-06,0.6284503358242484,0.3564611059478924,0.0008712895960473642,0.0074656701910258295,94,9.541203297872337e-06,94,8.106097978723401e-06,0.10808902652552814,0.8495886447080568,0.18819759247964263,0.29448859155452384
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),40,6.42984e-07,38,9.00968947368421e-07,0.1090363081525892,1.4012307419289143,0.8905004938313261,0.9575929967912206,94,1.1016175531914894e-06,94,1.0926644680851063e-06,0.00340924867611462,0.9918727828179161,0.19242858994530065,0.30011213862330005
ANAEROFRUCAT-PWY: homolactic fermentation,40,6.209216425000001e-05,38,3.145296657894737e-05,0.8871338420273772,0.5065529114480394,0.00013139860780876,0.0027971945573531903,94,4.0074240212765955e-05,94,3.613239712765957e-05,0.1988061054345361,0.901636486077391,0.1948347453179302,0.30286193084074303
"PWY-6396: superpathway of 2,3-butanediol biosynthesis",40,9.1051425e-07,38,7.624642105263158e-07,0.07058705713604116,0.837399536060326,0.9682491758032539,0.9984344630413683,94,7.050429787234042e-07,94,9.246906382978723e-07,0.10819311264050133,1.311537971730711,0.19784712090900292,0.30653287482940916
METHGLYUT-PWY: superpathway of methylglyoxal degradation,40,6.46055975e-06,38,3.365214736842105e-06,0.5919225687962199,0.5208859397735784,0.01256938599867307,0.036098663447408634,94,5.180581702127662e-06,94,3.977765425531915e-06,0.24778612675176945,0.7678221586387198,0.2020626471460073,0.31203772723203094
P108-PWY: pyruvate fermentation to propanoate I,40,6.8349424750000004e-06,38,4.258163421052632e-06,0.25365680411940583,0.6229991600701265,0.6712823109230004,0.7563970536955339,94,5.837594617021276e-06,94,4.9361895744680864e-06,0.12074149071910197,0.8455862214335902,0.20293507968321434,0.3123608579437711
"P125-PWY: superpathway of (R,R)-butanediol biosynthesis",40,9.820696249999997e-06,38,7.826694999999999e-06,0.171848171235944,0.7969592787273103,0.9959977267848741,1.0,94,7.660621382978724e-06,94,8.741987659574466e-06,0.17529092021989895,1.141159081298346,0.20466710674912347,0.31400067517536534
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),40,0.00011403507650000001,38,5.590169578947369e-05,0.8785361184602912,0.49021491899883707,0.0014528569361465806,0.009775651670357707,94,6.558787468085106e-05,94,6.37088897872341e-05,0.04589083110291072,0.9713516423155948,0.2061476339902546,0.31524524548509714
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,40,0.00017240786700000002,38,9.17164557894737e-05,0.9266414786094442,0.531973728260751,0.0007147125449455472,0.007112378779169004,94,0.00010315303361702126,94,0.00010457632042553198,0.027002269442894328,1.0137978182376584,0.21593243730431944,0.3291397345318267
KETOGLUCONMET-PWY: ketogluconate metabolism,40,4.5559365000000006e-06,38,1.1041443157894737e-06,0.5386598658222123,0.24235287646995818,0.05222229208389871,0.09760595068062021,94,2.6936847872340425e-06,94,1.27084629787234e-06,0.29309190356903153,0.47178730930031487,0.22027910000226802,0.33468211645505885
PWY-1622: formaldehyde assimilation I (serine pathway),40,9.544427500000002e-07,38,2.7399210526315794e-07,0.26268523615866846,0.2870702357612941,0.11425118657673264,0.18815492614559817,94,3.2854521276595745e-07,94,3.322882978723404e-07,0.002424616313975664,1.0113929071584111,0.22241858678736215,0.3368461555525646
PWY-5022: 4-aminobutanoate degradation V,40,1.8835696e-05,38,6.85427605263158e-06,0.4089593767202914,0.36389820968822073,0.008974118162712864,0.027807958254195783,94,9.94813755319149e-06,94,7.79535010638298e-06,0.26820588938611784,0.7835989465065378,0.22327681845841407,0.3370621201727982
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation,40,1.027756575e-05,38,4.285217631578947e-06,0.5241141118910798,0.41694869542225477,0.004914142465430171,0.01935045848391247,94,5.343499148936171e-06,94,4.984978829787233e-06,0.0405303978987434,0.9329053286702002,0.22831127518370242,0.34356105626684935
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I,40,6.940846775e-05,38,3.0456198947368424e-05,0.9125264222679087,0.43879658973408797,0.0006518249144796749,0.006977489425452884,94,3.346158882978722e-05,94,3.5269779680851075e-05,0.07260107861147251,1.0540378061622173,0.23437529757088904,0.35156294635633356
PWY66-422: D-galactose degradation V (Leloir pathway),40,1.9764559999999998e-05,38,1.2945557894736844e-05,0.5746967858631129,0.6549884183982262,0.006133774568102093,0.022039188819301395,94,1.6856837872340434e-05,94,1.4851161170212771e-05,0.17707337274801635,0.8810170260094463,0.23803405674498224,0.3559175896091639
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic),40,3.3059915000000007e-06,38,4.611326315789474e-07,0.6269342234351527,0.13948391324628248,0.007183623143108268,0.02382736972115489,94,1.3366189361702129e-06,94,5.592459574468085e-07,0.2816276881798791,0.41840343744433595,0.2486242471498532,0.3648038018927753
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),40,3.3059915000000007e-06,38,4.611326315789474e-07,0.6269342234351527,0.13948391324628248,0.007183623143108268,0.02382736972115489,94,1.3366189361702129e-06,94,5.592459574468085e-07,0.2816276881798791,0.41840343744433595,0.2486242471498532,0.3648038018927753
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic),40,3.3059915000000007e-06,38,4.611326315789474e-07,0.6269342234351527,0.13948391324628248,0.007183623143108268,0.02382736972115489,94,1.3366189361702129e-06,94,5.592459574468085e-07,0.2816276881798791,0.41840343744433595,0.2486242471498532,0.3648038018927753
PWY-3001: superpathway of L-isoleucine biosynthesis I,40,0.00015817806475000001,38,8.577648210526314e-05,0.8975038177180504,0.5422779842504245,0.0010988520814563755,0.008431556848495626,94,9.615750510638298e-05,94,9.729353106382984e-05,0.022608993904679135,1.011814220389662,0.24728140075369043,0.3648038018927753
PWY0-1061: superpathway of L-alanine biosynthesis,40,4.692125975e-05,38,2.2621190789473676e-05,0.5140029455316902,0.4821096217365237,0.04348922506552992,0.08716351066325359,94,2.021691138297873e-05,94,2.6509093829787232e-05,0.2640210016791608,1.311233616629793,0.24769670127727905,0.3648038018927753
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic),40,3.3059915000000007e-06,38,4.611326315789474e-07,0.6269342234351527,0.13948391324628248,0.007183623143108268,0.02382736972115489,94,1.3366189361702129e-06,94,5.592459574468085e-07,0.2816276881798791,0.41840343744433595,0.2486242471498532,0.3648038018927753
PWY-6748: nitrate reduction VII (denitrification),40,2.3226024999999997e-07,38,2.740270789473684e-07,0.042888769871694585,1.179827710283479,0.9310365013015682,0.9836414435484152,94,1.9914659574468084e-07,94,3.3233071276595744e-07,0.12961273041271423,1.668774259099199,0.2507865598980402,0.3656980486438915
PWY-7094: fatty acid salvage,40,9.738424999999999e-08,38,2.9443560526315786e-07,0.20186802655274294,3.0234417296755676,0.2835994564655402,0.39873237013513263,94,2.0720053191489362e-07,94,3.5708147872340423e-07,0.13123819973546852,1.7233617859150734,0.25077623223675394,0.3656980486438915
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),40,6.13679e-06,38,5.381321052631579e-06,0.06701631258142017,0.8768950954214791,0.7095786598760896,0.7907412422017824,94,7.420223404255318e-06,94,6.3227319148936155e-06,0.09435170790849454,0.8520945489683885,0.25185089441454245,0.3661165779915108
PWY-5863: superpathway of phylloquinol biosynthesis,40,2.4495525e-06,38,2.032737368421053e-06,0.09715226773796252,0.8298402946746612,0.48537835925919826,0.5861877107976471,94,2.794144148936171e-06,94,2.4652346808510645e-06,0.07444757243470769,0.8822861489768401,0.2558420667346465,0.3707741951754415
METSYN-PWY: L-homoserine and L-methionine biosynthesis,40,6.37036625e-05,38,3.480129736842106e-05,0.7935348980705128,0.5462997887824904,0.0007683157188074181,0.007237534071165878,94,4.267883297872342e-05,94,3.975218787234044e-05,0.11908850921636913,0.9314263089658054,0.2572730271614132,0.3717042815736982
PWY-6606: guanosine nucleotides degradation II,40,1.0139802500000001e-05,38,3.5837884210526322e-06,0.795009351317315,0.35343769477291415,0.003022193612889582,0.014160605058073624,94,5.405958297872341e-06,94,4.020305531914896e-06,0.27327064210985935,0.7436804559697019,0.2593584610873797,0.3735713613827396
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",40,6.877873250000001e-06,38,6.121184210526316e-06,0.06190487185787084,0.8899821191857985,0.49403886248214035,0.5949920592656588,94,3.910174255319149e-06,94,7.423563829787236e-06,0.30664659553731916,1.8985250643724376,0.2619679688710509,0.3761796138361737
PWY-5723: Rubisco shunt,40,1.6950172249999998e-05,38,9.737964210526316e-06,0.43170667887421066,0.574505324600835,0.006748256420109677,0.02320021002826028,94,1.1805204042553191e-05,94,1.1809871489361702e-05,0.0002953272061268053,1.0003953719725374,0.26304033851628317,0.3765714268728553
PWY-7003: glycerol degradation to butanol,40,1.26632775e-06,38,9.07093947368421e-07,0.10823677413992712,0.7163184628690488,1.0,1.0,94,1.6942743617021273e-06,94,1.1000926595744681e-06,0.17340892914346115,0.6493001868181942,0.2641442774303402,0.3770059232414856
LACTOSECAT-PWY: lactose and galactose degradation I,40,2.6091186749999997e-05,38,1.591060052631579e-05,0.2241116840380019,0.609807467892038,0.5158055720252246,0.6150491757566602,94,1.860841893617021e-05,94,1.758332010638297e-05,0.07261875362590156,0.9449120941814837,0.26638048156818683,0.37904896319823567
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,40,2.9864559500000005e-05,38,1.577911052631579e-05,0.4716474878405221,0.5283557095933656,0.010944249836265013,0.032624947296714064,94,1.9495115425531924e-05,94,1.7842180425531923e-05,0.12893643289437481,0.9152128641497951,0.27219870852991124,0.38616142083610905
CRNFORCAT-PWY: creatinine degradation I,40,1.8038505e-06,38,2.8417105263157893e-07,0.41076907650400446,0.15753581166043357,0.10728228868077741,0.17918424811576653,94,1.1188234042553188e-06,94,3.4463297872340424e-07,0.2840125471323462,0.3080316137583747,0.27353408282243885,0.3868905495776838
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic),40,1.0071375e-06,38,2.4455973684210524e-07,0.29680365573114875,0.2428265622540172,0.2807192580751988,0.3970533650252812,94,1.1650478723404255e-07,94,2.965937234042553e-07,0.1910286820364606,2.545764259527277,0.2786658601333907,0.3929689225234342
PWY-6608: guanosine nucleotides degradation III,40,1.641196525e-05,38,7.770047105263158e-06,0.583995287661879,0.47343794523712857,0.0030314485338581005,0.014160605058073624,94,8.428428510638302e-06,94,8.768610000000007e-06,0.03143751666168415,1.04036120006622,0.28052836239813395,0.39441450355080926
PWY66-400: glycolysis VI (metazoan),40,0.00010981191600000001,38,6.970161868421053e-05,0.7328011782113194,0.6347363858418655,0.0038032518172238096,0.016090897003060226,94,7.651268595744684e-05,94,7.93300564893617e-05,0.0868919755810569,1.0368222667477884,0.28168622985068226,0.39486373291568855
PWY-5104: L-isoleucine biosynthesis IV,40,5.100329875e-05,38,2.6425619736842108e-05,0.5191952850964755,0.5181158941575736,0.02749589180997905,0.061986500493029256,94,2.6022032553191465e-05,94,3.054070265957446e-05,0.27672585397694954,1.1736478538771487,0.28288294307114714,0.39536458809053504
HSERMETANA-PWY: L-methionine biosynthesis III,40,6.62910345e-05,38,3.0702268421052636e-05,0.8415920850431701,0.46314360082965117,0.0008876380694213301,0.0074656701910258295,94,3.4594387872340435e-05,94,3.560447808510639e-05,0.0423369666605053,1.0291980946878831,0.2901600784239744,0.4043354938984969
FAO-PWY: fatty acid &beta;-oxidation I,40,2.3767667000000003e-05,38,1.3267851842105263e-05,0.5724555962774525,0.5582311398971241,0.008344728833694533,0.026378303897114933,94,1.5607644148936168e-05,94,1.5445751595744675e-05,0.01081333588740843,0.9896273549264303,0.29102724845723393,0.40434759298925427
LEU-DEG2-PWY: L-leucine degradation I,40,1.7874812499999998e-06,38,3.9414210526315786e-07,0.3855085043296776,0.22050139281917386,0.3560791760588775,0.44604598915885985,94,1.097424787234043e-06,94,4.780021276595745e-07,0.24730020105474154,0.4355670960051252,0.29551587328862794,0.40937640093806993
PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast),40,7.1631825e-07,38,4.2744018421052633e-07,0.14849899615622678,0.5967182662322597,1.0,1.0,94,3.407693617021277e-07,94,2.850362872340426e-07,0.042271251209189814,0.8364492799772231,0.2972118754696611,0.4105184555607343
GLUCARDEG-PWY: D-glucarate degradation I,40,5.59176e-07,38,6.126686842105263e-07,0.02016352590961941,1.0956634122539708,0.16867888811616194,0.258938913102076,94,4.0682904255319146e-07,94,7.430237234042554e-07,0.11881894806042564,1.8263782711803511,0.2989814349093428,0.41175513404181424
PWY-6737: starch degradation V,40,3.2275261e-05,38,2.2905907105263162e-05,0.5332126951498496,0.7097047830306674,0.033644610116639835,0.07074616084328426,94,2.4772524042553173e-05,94,2.593816734042555e-05,0.07799525204126227,1.0470538769432653,0.3088915531884451,0.41927354914051196
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,40,4.867377500000001e-07,38,4.337710526315789e-07,0.02054874117224076,0.8911802148725445,0.62056625681038,0.7111598709432821,94,1.6199787234042554e-07,94,5.260627659574467e-07,0.15558014050214355,3.2473436740697927,0.30829806405356863,0.41927354914051196
PWY-5531: chlorophyllide a biosynthesis II (anaerobic),40,4.64237e-07,38,4.749605263157895e-07,0.004003655732197521,1.0230992495552693,0.9687075457533459,0.9984344630413683,94,2.178368085106383e-07,94,5.760159574468085e-07,0.14777671904432757,2.644254482908834,0.3086282599064971,0.41927354914051196
"PWY-7159: chlorophyllide a biosynthesis III (aerobic, light independent)",40,4.64237e-07,38,4.749605263157895e-07,0.004003655732197521,1.0230992495552693,0.9687075457533459,0.9984344630413683,94,2.178368085106383e-07,94,5.760159574468085e-07,0.14777671904432757,2.644254482908834,0.3086282599064971,0.41927354914051196
PWY-7046: 4-coumarate degradation (anaerobic),40,2.9639750000000002e-08,38,2.3576394736842107e-07,0.2015073080895955,7.954316327513594,0.9708768239340694,0.9984344630413683,94,1.2612659574468085e-08,94,2.859264893617021e-07,0.24341542077787892,22.669801533413743,0.30829806405356863,0.41927354914051196
METHYLGALLATE-DEGRADATION-PWY: methylgallate degradation,40,1.369945e-07,38,0.0,0.3148818213811334,0.0,0.17097664962791004,0.258938913102076,94,3.177734042553192e-08,94,0.0,0.1458649914978947,0.0,0.3224862052780739,0.4211307022768761
PWY-5420: catechol degradation II (meta-cleavage pathway),40,1.63471e-07,38,0.0,0.31225219755067374,0.0,0.17097664962791004,0.258938913102076,94,4.020787234042553e-08,94,0.0,0.14586499149789453,0.0,0.3224862052780739,0.4211307022768761
PWY-7347: sucrose biosynthesis III,40,1.509245e-07,38,0.0,0.22072142786315205,0.0,0.3426053666403447,0.4326196452750733,94,6.42231914893617e-08,94,0.0,0.14586499149789475,0.0,0.3224862052780739,0.4211307022768761
COLANSYN-PWY: colanic acid building blocks biosynthesis,40,1.1090950750000001e-05,38,4.247880263157894e-06,0.5833946333834883,0.38300415887771333,0.0018126181972339492,0.01080687558097709,94,4.819623191489361e-06,94,5.151684574468087e-06,0.039976363954449486,1.068897789263918,0.3192448076216561,0.4211307022768761
PWY-7238: sucrose biosynthesis II,40,2.1331450000000001e-07,38,0.0,0.22072142786315244,0.0,0.3426053666403447,0.4326196452750733,94,9.077212765957447e-08,94,0.0,0.1458649914978947,0.0,0.3224862052780739,0.4211307022768761
SUCSYN-PWY: sucrose biosynthesis I (from photosynthesis),40,3.269775e-07,38,0.0,0.2207214278631523,0.0,0.3426053666403447,0.4326196452750733,94,1.3913936170212766e-07,94,0.0,0.1458649914978943,0.0,0.3224862052780739,0.4211307022768761
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation,40,3.975235e-07,38,6.553465789473684e-07,0.09396015161585632,1.6485731760446072,0.2807192580751988,0.3970533650252812,94,2.5224265957446807e-07,94,7.947820212765959e-07,0.18436120754024282,3.1508628342937257,0.3227774597069051,0.4211307022768761
PWY-5181: toluene degradation III (aerobic) (via p-cresol),40,1.37908925e-06,38,1.1094089473684209e-06,0.07253759919268686,0.8044504352190555,0.46299167907447936,0.5605888967714133,94,3.466029787234042e-07,94,1.241943829787234e-06,0.29968731986480407,3.583188564511239,0.3148827139735385,0.4211307022768761
PWY-5419: catechol degradation to 2-oxopent-4-enoate II,40,1.025085e-07,38,0.0,0.31439079190873986,0.0,0.17097664962791004,0.258938913102076,94,2.4111702127659573e-08,94,0.0,0.14586499149789459,0.0,0.3224862052780739,0.4211307022768761
GALLATE-DEGRADATION-I-PWY: gallate degradation II,40,1.1277575e-07,38,0.0,0.3148783616474127,0.0,0.17097664962791004,0.258938913102076,94,2.6162340425531915e-08,94,0.0,0.14586499149789478,0.0,0.3224862052780739,0.4211307022768761
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),40,1.7675469249999998e-05,38,1.2188170789473687e-05,0.3131880175137818,0.6895528835520838,0.12463634637846176,0.20357222746735612,94,1.4751411489361704e-05,94,1.4352982872340425e-05,0.03787820865653159,0.9729904750261618,0.32128692789388713,0.4211307022768761
GALACTARDEG-PWY: D-galactarate degradation I,40,3.975235e-07,38,6.553465789473684e-07,0.09396015161585632,1.6485731760446072,0.2807192580751988,0.3970533650252812,94,2.5224265957446807e-07,94,7.947820212765959e-07,0.18436120754024282,3.1508628342937257,0.3227774597069051,0.4211307022768761
PWY-5136: fatty acid &beta;-oxidation II (peroxisome),40,2.2484815e-05,38,1.2723806315789475e-05,0.5675647784631479,0.5658844120260484,0.008594325353888927,0.026986181611211232,94,1.4661287765957448e-05,94,1.4802449255319144e-05,0.010042332398906301,1.0096281780710603,0.3188428447035624,0.4211307022768761
PWY-6906: chitin derivatives degradation,40,1.5907425000000002e-07,38,0.0,0.22072142786315196,0.0,0.3426053666403447,0.4326196452750733,94,6.769117021276596e-08,94,0.0,0.14586499149789453,0.0,0.3224862052780739,0.4211307022768761
"CHLOROPHYLL-SYN: chlorophyllide a biosynthesis I (aerobic, light-dependent)",40,9.716724999999999e-08,38,2.8844736842105263e-08,0.14937994612482539,0.2968565729924976,1.0,1.0,94,4.1347765957446804e-08,94,3.498191489361702e-08,0.020220515586053117,0.8460412330286182,0.3238254865811113,0.42133095077266136
ARO-PWY: chorismate biosynthesis I,40,0.00010178425275000002,38,5.4900181578947366e-05,0.9204621594650441,0.5393779498857435,0.00012620618269755228,0.0027971945573531903,94,6.467463638297871e-05,94,6.173417340425538e-05,0.09866407546067082,0.9545345263124322,0.32973392365734366,0.4278365786297765
PWY-6113: superpathway of mycolate biosynthesis,40,1.04366775e-05,38,9.874723684210526e-06,0.03249923963232657,0.9461558704109163,0.6507197666548947,0.7421041406645409,94,1.2704382978723405e-05,94,1.1975728723404255e-05,0.040859982976937,0.9426454431876417,0.331579973846278,0.4290499112131784
GLUDEG-I-PWY: GABA shunt,40,5.491634000000001e-07,38,5.814758421052631e-07,0.019129388262333936,1.0588393948053767,0.9314311758441469,0.9836414435484152,94,2.854508723404256e-07,94,7.051941063829788e-07,0.2756214234632826,2.4704570022892485,0.3346017899134126,0.4305941066918506
PWY-5989: stearate biosynthesis II (bacteria and plants),40,6.502510924999999e-05,38,3.71516005263158e-05,0.7435046671129836,0.5713423776572248,0.0004942768813495306,0.0058201102778907225,94,4.3241067446808516e-05,94,4.243260255319143e-05,0.031043395604195573,0.9813033086056075,0.333740994441984,0.4305941066918506
PWY-6700: queuosine biosynthesis,40,4.5151573e-05,38,2.6581908947368424e-05,0.5841985669402405,0.5887260881778896,0.0035679696715971558,0.015277397412020548,94,3.038638372340425e-05,94,2.980330776595745e-05,0.03382310125599746,0.9808112751173578,0.33913240585967896,0.434206034172883
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",40,4.74671e-07,38,1.7503052631578948e-07,0.21882574073062652,0.36874072002669106,0.6461399055057668,0.738669649255379,94,6.536590425531915e-07,94,2.122710638297872e-07,0.2765390737274594,0.32474279404237516,0.33925227298433325,0.434206034172883
PWY-5265: peptidoglycan biosynthesis II (staphylococci),40,4.9935949999999994e-05,38,2.9049148947368422e-05,0.5923794059136969,0.5817281727366441,0.0032164701086363125,0.0145542352929163,94,3.678556808510637e-05,94,3.313838053191488e-05,0.17533947181791007,0.9008527598444741,0.34288779967023963,0.4376697930750213
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I,40,1.9469077499999998e-05,38,7.416478157894736e-06,0.7562325340894708,0.38093629027337,0.0003528362295753538,0.004616274003610879,94,8.484880531914898e-06,94,8.844367340425536e-06,0.03757269015931171,1.0423679281232623,0.3492361320971874,0.44456815734533855
PWY-5918: superpathay of heme biosynthesis from glutamate,40,8.167891250000001e-05,38,4.545975842105264e-05,0.8906537324650655,0.5565666465142105,0.0009877758494953467,0.008023798877264078,94,5.285454042553194e-05,94,5.21453182978723e-05,0.022035191787242066,0.986581623414948,0.3528503779865779,0.44795829658134284
FUCCAT-PWY: fucose degradation,40,7.5211875e-07,38,1.1013026315789473e-06,0.10141766105508741,1.4642669546251137,0.8232943572504283,0.895546517932914,94,6.843055319148937e-07,94,1.3356223404255319e-06,0.17595051649939666,1.9517924057811675,0.3560044176607109,0.4507475288123517
PWY-5189: tetrapyrrole biosynthesis II (from glycine),40,4.900120374999999e-05,38,2.862335421052631e-05,0.7123158186218745,0.5841357358598831,0.005199255078507042,0.019590793135814535,94,3.172728329787235e-05,94,3.284950468085107e-05,0.046644738636256636,1.0353708627506086,0.35842834938205914,0.452599872812198
PWY-5690: TCA cycle II (plants and fungi),40,1.8416574425e-05,38,8.817330263157895e-06,0.384762312316096,0.4787714620363171,0.0034796498887732312,0.015035918326717357,94,9.24558357446809e-06,94,1.0386223404255314e-05,0.0603384222856453,1.1233713178405664,0.3766581323033328,0.47434754094884957
